dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,technology,technology_detail,scope,value,unit,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,26832.42,TWh,26832.42,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,1420.96,TWh,1420.96,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,601.17,TWh,601.17,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9437.05,TWh,9437.05,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4347.02,TWh,4347.02,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6382.94,TWh,6382.94,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2648.33,TWh,2648.33,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,775.88,TWh,775.88,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,86.12,TWh,86.12,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,853.39,TWh,853.39,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,26723.369,TWh,26723.369,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2020,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,1591.47,TWh,1591.47,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,655.3,TWh,655.3,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,10156.49,TWh,10156.49,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4288.7,TWh,4288.7,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6556.63,TWh,6556.63,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2762.44,TWh,2762.44,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,842.25,TWh,842.25,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,86.33,TWh,86.33,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,1053.99,TWh,1053.99,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,28259.07,TWh,28259.07,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2021,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,1856.94,TWh,1856.94,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,669.2,TWh,669.2,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,10240.44,TWh,10240.44,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4324.07,TWh,4324.07,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6628.27,TWh,6628.27,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2639.64,TWh,2639.64,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,887.42,TWh,887.42,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,87.94,TWh,87.94,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,1333.12,TWh,1333.12,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,28917.76,TWh,28917.76,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2022,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,2107.66,TWh,2107.66,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,683.62,TWh,683.62,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,10395.94,TWh,10395.94,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4240.11,TWh,4240.11,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6699.42,TWh,6699.42,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2697.74,TWh,2697.74,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,876.79,TWh,876.79,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,88.4,TWh,88.4,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,1664.14,TWh,1664.14,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,29665.34,TWh,29665.34,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2023,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,2319.18,TWh,2319.18,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,703.37,TWh,703.37,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,10538.94,TWh,10538.94,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4433.65,TWh,4433.65,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6882.73,TWh,6882.73,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2777.11,TWh,2777.11,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,853.84,TWh,853.84,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,88.44,TWh,88.44,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,2142.65,TWh,2142.65,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,30930.23,TWh,30930.23,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2024,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,2509.5,TWh,2509.5,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,710.41,TWh,710.41,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,10471.53,TWh,10471.53,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4434.97,TWh,4434.97,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6921.14,TWh,6921.14,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2811.57,TWh,2811.57,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,841.62,TWh,841.62,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,89.33,TWh,89.33,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,2778.64,TWh,2778.64,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,31772.35,TWh,31772.35,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2025,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,2713.14,TWh,2713.14,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
