dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,technology,technology_detail,scope,value,unit,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2006,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,6.48631,GW,6486.31,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2006,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,73.14276,GW,73142.76,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,52.71014,GW,52710.14,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,2977.90913,GW,2977909.13,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,9.01274,GW,9012.74,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,836.79893,GW,836798.93,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.24255,GW,242.55,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,3366.5808,GW,3366580.8,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,379.7825,GW,379782.5,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,4.65359,GW,4653.59,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,0.95745,GW,957.45,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,90.13955,GW,90139.55,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,999.23577,GW,999235.77,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,8.95559,GW,8955.59,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2007,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,91.51582,GW,91515.82,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,56.13898,GW,56138.98,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,3079.43585,GW,3079435.85,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,9.31902,GW,9319.02,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,865.91989,GW,865919.89,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.24555,GW,245.55,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,3467.16947,GW,3467169.47,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,378.6017,GW,378601.7,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,4.9112,GW,4911.2,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,0.96445,GW,964.45,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,91.92655,GW,91926.55,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,1062.32686,GW,1062326.86,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,15.22864,GW,15228.64,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2008,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,115.4748,GW,115474.8,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,63.87709,GW,63877.09,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,3195.29299,GW,3195292.99,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,9.75442,GW,9754.42,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,895.88195,GW,895881.95,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.24455,GW,244.55,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,3584.79162,GW,3584791.62,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,379.9477,GW,379947.7,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,4.92044,GW,4920.44,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,0.9928,GW,992.8,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,96.55005,GW,96550.05,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,1143.40575,GW,1143405.75,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,23.54386,GW,23543.86,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2009,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,150.1039,GW,150103.9,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,68.15201,GW,68152.01,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,3341.41875,GW,3341418.75,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,9.91472,GW,9914.72,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,925.7531,GW,925753.1,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.2499,GW,249.9,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,3734.15475,GW,3734154.75,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,381.6935,GW,381693.5,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,6.12835,GW,6128.35,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,0.9928,GW,992.8,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,100.05205,GW,100052.05,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,1226.28044,GW,1226280.44,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,41.37079,GW,41370.79,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2010,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,180.83995,GW,180839.95,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,74.3784,GW,74378.4,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,3463.42688,GW,3463426.88,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,10.05847,GW,10058.47,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,953.70982,GW,953709.82,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.24793,GW,247.93,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,3861.39308,GW,3861393.08,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,386.4175,GW,386417.5,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,6.41554,GW,6415.54,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,1.0018,GW,1001.8,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,103.27321,GW,103273.21,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,1331.07042,GW,1331070.42,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,72.49821,GW,72498.21,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2011,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,220.1776,GW,220177.6,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,78.3197,GW,78319.7,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,3580.96989,GW,3580969.89,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,10.51757,GW,10517.57,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,987.23402,GW,987234.02,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.25466,GW,254.66,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,3972.7364,GW,3972736.4,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,378.8767,GW,378876.7,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,7.47018,GW,7470.18,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,0.8818,GW,881.8,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,105.60529,GW,105605.29,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,1445.85171,GW,1445851.71,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,102.58845,GW,102588.45,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2012,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,266.93733,GW,266937.33,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,84.93275,GW,84932.75,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,fossil_fuels_total,Fossil fuels,on_grid_plus_off_grid,3686.43559,GW,3686435.59,MW,Fossil fuels,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,geothermal,Geothermal energy,on_grid_plus_off_grid,10.78637,GW,10786.37,MW,Geothermal energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,hydropower,Renewable hydropower,on_grid_plus_off_grid,1034.31744,GW,1034317.44,MW,Renewable hydropower,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,marine_energy,Marine energy,on_grid_plus_off_grid,0.51446,GW,514.46,MW,Marine energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,nonrenewables_total,Total non-renewable energy,on_grid_plus_off_grid,4077.56117,GW,4077561.17,MW,Total non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,nuclear,Nuclear energy,on_grid_plus_off_grid,376.8765,GW,376876.5,MW,Nuclear energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,other_nonrenewable,Other non-renewable energy,on_grid_plus_off_grid,8.80933,GW,8809.33,MW,Other non-renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,other_nonrenewable_nec,Other non-renewable energy n.e.s.,on_grid_plus_off_grid,0.9828,GW,982.8,MW,Other non-renewable energy n.e.s.,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,pumped_hydro_storage,Pumped hydro,on_grid_plus_off_grid,107.72924,GW,107729.24,MW,Pumped hydro,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,renewables_total,Total renewable energy,on_grid_plus_off_grid,1569.71588,GW,1569715.88,MW,Total renewable energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,solar,Solar energy,on_grid_plus_off_grid,139.40692,GW,139406.92,MW,Solar energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2013,installed_capacity,wind,Wind energy,on_grid_plus_off_grid,299.75796,GW,299757.96,MW,Wind energy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
DS-IRENASTAT-CAP26,SRC-IRENASTAT-CAP26,historical,,,,World,GLO,world,2014,installed_capacity,bioenergy,Bioenergy,on_grid_plus_off_grid,89.84395,GW,89843.95,MW,Bioenergy,reported,2026-04-16,irena-world-capacity-2000-2025.csv
